#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
1,Kalchini,11,WILSON CHAMPRAMARY,AITC,62061,2016,177356,34.99
2,Kalchini,11,BISHAL LAMA,BJP,60550,2016,177356,34.14
3,Kalchini,11,AVIJIT NARJINARY,INC,14220,2016,177356,8.02
4,Kalchini,11,JOHN PHILIP XALXO,RSP,11905,2016,177356,6.71
5,Kalchini,11,BISWAJIT MINJ,IND,7458,2016,177356,4.21
6,Kalchini,11,ATUL SUBA,IND,6514,2016,177356,3.67
8,Kalchini,11,PANKAJ TIRKEY,JMM,2551,2016,177356,1.44
9,Kalchini,11,SUJIT MAHALI,IND,2453,2016,177356,1.38
10,Kalchini,11,RAKESH KIRAN INDWAR,IND,1954,2016,177356,1.1
11,Kalchini,11,SUKHAN MUNDA,SUC,1148,2016,177356,0.65
12,Kalchini,11,JAY BHADRA KARJEE,IND,1087,2016,177356,0.61
13,Kalchini,11,USHA TAMANG,IND,931,2016,177356,0.52
7,Kalchini,11,None of the Above,NOTA,4524,2016,177356,2.55
1,Alipurduars,12,SOURAV CHAKRABORTY(GHUTISH),AITC,89695,2016,203446,44.09
2,Alipurduars,12,BISWA RANJAN SARKAR,INC,77737,2016,203446,38.21
3,Alipurduars,12,KUSHAL CHATTERJEE (TATU),BJP,20098,2016,203446,9.88
4,Alipurduars,12,NIRMAL DAS,RSP,7324,2016,203446,3.6
6,Alipurduars,12,ALOKESH DAS,SUC,2308,2016,203446,1.13
7,Alipurduars,12,DALENDRA NATH RAY,AB,1341,2016,203446,0.66
8,Alipurduars,12,SANTOSH KUMAR BALO,IND,989,2016,203446,0.49
9,Alipurduars,12,GOURI ROY,BSP,974,2016,203446,0.48
5,Alipurduars,12,None of the Above,NOTA,2980,2016,203446,1.46
1,Falakata,13,ANIL ADHIKARI,AITC,86647,2016,197940,43.77
2,Falakata,13,KSHITISH CHANDRA RAY,CPM,69808,2016,197940,35.27
3,Falakata,13,NARAYAN CHANDRA MONDAL,BJP,30639,2016,197940,15.48
5,Falakata,13,BISHNUPADA ROY,IND,3007,2016,197940,1.52
6,Falakata,13,PARITOSH CH. ROY,IND,2016,2016,197940,1.02
7,Falakata,13,TARANI ROY,SUC,1344,2016,197940,0.68
8,Falakata,13,NARESH CHANDRA BARMAN,IND,667,2016,197940,0.34
4,Falakata,13,None of the Above,NOTA,3812,2016,197940,1.93
1,Madarihat,14,MANOJ TIGGA,BJP,66989,2016,152301,43.98
2,Madarihat,14,PADAM LAMA,AITC,44951,2016,152301,29.51
3,Madarihat,14,KUMARI KUJUR,RSP,29885,2016,152301,19.62
5,Madarihat,14,PADAM ORAON,JMM,3089,2016,152301,2.03
6,Madarihat,14,SUDHIST BARAIK,SUC,2319,2016,152301,1.52
4,Madarihat,14,None of the Above,NOTA,5068,2016,152301,3.33
1,Dhupguri,15,MITALI ROY,AITC,90781,2016,208734,43.49
2,Dhupguri,15,MAMATA ROY,CPM,71517,2016,208734,34.26
3,Dhupguri,15,AGUN ROY,BJP,36167,2016,208734,17.33
5,Dhupguri,15,MADHUSUDAN ROY,KPP(U),2644,2016,208734,1.27
6,Dhupguri,15,NIRANJAN ROY,SUC,2361,2016,208734,1.13
7,Dhupguri,15,BEDDYUTI ROY,BSP,2002,2016,208734,0.96
4,Dhupguri,15,None of the Above,NOTA,3262,2016,208734,1.56
1,Maynaguri,16,ANANTA DEB ADHIKARI,AITC,100837,2016,210728,47.85
2,Maynaguri,16,CHHAYA DEY (ROY),RSP,65930,2016,210728,31.29
3,Maynaguri,16,BISWAJIT ROY,BJP,30742,2016,210728,14.59
5,Maynaguri,16,KAUSIK ROY,KPP(U),3856,2016,210728,1.83
6,Maynaguri,16,AMIT KUMAR SARKAR,BSP,1818,2016,210728,0.86
7,Maynaguri,16,RUPESWAR RAY,CPML,1701,2016,210728,0.81
8,Maynaguri,16,BINAY SARKAR,AB,1476,2016,210728,0.7
4,Maynaguri,16,None of the Above,NOTA,4368,2016,210728,2.07
1,Jalpaiguri,17,SUKHBILAS BARMA,INC,94553,2016,208216,45.41
2,Jalpaiguri,17,DHARTTIMOHAN ROY,AITC,89396,2016,208216,42.93
3,Jalpaiguri,17,TAPAN ROY,BJP,16029,2016,208216,7.7
5,Jalpaiguri,17,HARIBHAKTA SARDAR,SUC,2586,2016,208216,1.24
6,Jalpaiguri,17,GANESH MANDAL,BSP,2269,2016,208216,1.09
4,Jalpaiguri,17,None of the Above,NOTA,3383,2016,208216,1.62
1,Rajganj,18,KHAGESWAR ROY,AITC,89785,2016,194531,46.15
2,Rajganj,18,SATYENDRA NATH MONDAL,CPM,75108,2016,194531,38.61
3,Rajganj,18,PRAKASH CHANDRA ROY,BJP,17811,2016,194531,9.16
5,Rajganj,18,HRIDAY ROY,KPP(U),3471,2016,194531,1.78
6,Rajganj,18,ARUN BARMAN,SUC,3027,2016,194531,1.56
7,Rajganj,18,RAJAT ROY,BSP,1804,2016,194531,0.93
4,Rajganj,18,None of the Above,NOTA,3525,2016,194531,1.81
1,Dabgram-Fulbari,19,GOUTAM DEB,AITC,105769,2016,222725,47.49
2,Dabgram-Fulbari,19,DILIP SINGH,CPM,81958,2016,222725,36.8
3,Dabgram-Fulbari,19,RATHINDRA BOSE (RATHIN),BJP,26195,2016,222725,11.76
5,Dabgram-Fulbari,19,SUBHAS BISWAS,IND,2180,2016,222725,0.98
6,Dabgram-Fulbari,19,SANJIBAN SARKAR,BSP,1409,2016,222725,0.63
7,Dabgram-Fulbari,19,ABUL KASHEM,SUC,1017,2016,222725,0.46
8,Dabgram-Fulbari,19,DULAL SARKAR,AB,914,2016,222725,0.41
4,Dabgram-Fulbari,19,None of the Above,NOTA,3283,2016,222725,1.47
1,Mal,20,BULU CHIK BARAIK,AITC,84877,2016,191666,44.28
2,Mal,20,AUGUSTUS KERKETTA,CPM,66415,2016,191666,34.65
3,Mal,20,MAHESH BAGE,BJP,29380,2016,191666,15.33
5,Mal,20,ANJALI MALO,BSP,4168,2016,191666,2.17
6,Mal,20,JYOTISH MINJ,SUC,2553,2016,191666,1.33
4,Mal,20,None of the Above,NOTA,4273,2016,191666,2.23
1,Nagrakata,21,SUKRA MUNDA,AITC,57306,2016,176542,32.46
2,Nagrakata,21,JOSEPH MUNDA,INC,54078,2016,176542,30.63
3,Nagrakata,21,JOHN BARLA,BJP,47836,2016,176542,27.1
5,Nagrakata,21,GANESH LAMA,ABGL,3855,2016,176542,2.18
6,Nagrakata,21,INDAR DEO ORAON,IND,3829,2016,176542,2.17
7,Nagrakata,21,PAWAN KUMAR KHERWAR,IND,3442,2016,176542,1.95
4,Nagrakata,21,None of the Above,NOTA,6196,2016,176542,3.51
1,Kalimpong,22,SARITA RAI,GJM,67693,2016,137985,49.06
2,Kalimpong,22,HARKA BAHADUR CHETTRI,IND,56262,2016,137985,40.77
3,Kalimpong,22,KISHORE PRADHAN,IND,5714,2016,137985,4.14
5,Kalimpong,22,AMAR LOKSOM,GRC,3201,2016,137985,2.32
6,Kalimpong,22,BHRIGU NATH GUPTA,IND,1751,2016,137985,1.27
4,Kalimpong,22,None of the Above,NOTA,3364,2016,137985,2.44
1,Darjeeling,23,AMAR SINGH RAI,GJM,95386,2016,159374,59.85
2,Darjeeling,23,SARDA RAI SUBBA,AITC,45473,2016,159374,28.53
3,Darjeeling,23,GOVIND CHETTRI,IND,8982,2016,159374,5.64
5,Darjeeling,23,ASHOK KUMAR LEPCHA,GRC,3716,2016,159374,2.33
4,Darjeeling,23,None of the Above,NOTA,5817,2016,159374,3.65
1,Kurseong,24,ROHIT SHARMA,GJM,86947,2016,163973,53.03
2,Kurseong,24,SHANTA CHHETRI,AITC,53221,2016,163973,32.46
3,Kurseong,24,ARUN KUMAR GHATANI,IND,12219,2016,163973,7.45
5,Kurseong,24,DHURBA DEWAN,GRC,4160,2016,163973,2.54
4,Kurseong,24,None of the Above,NOTA,7426,2016,163973,4.53
1,Matigara-naxalbari,25,SANKAR MALAKAR,INC,86441,2016,209377,41.28
2,Matigara-naxalbari,25,AMAR SINHA,AITC,67814,2016,209377,32.39
3,Matigara-naxalbari,25,ANANDAMOY BARMAN,BJP,44625,2016,209377,21.31
5,Matigara-naxalbari,25,BIDUR BARMAN,KPP(U),2464,2016,209377,1.18
6,Matigara-naxalbari,25,SUDIP MANDAL,BSP,1849,2016,209377,0.88
7,Matigara-naxalbari,25,GOUTAM KIRTANIA,IND,1739,2016,209377,0.83
8,Matigara-naxalbari,25,KSHITISH CHANDRA ROY,SUC,1138,2016,209377,0.54
4,Matigara-naxalbari,25,None of the Above,NOTA,3307,2016,209377,1.58
1,Siliguri,26,ASOK BHATTACHARYA,CPM,78054,2016,168350,46.36
2,Siliguri,26,BHAICHUNG BHUTIA,AITC,63982,2016,168350,38.01
3,Siliguri,26,GITA CHATTERJEE,BJP,19300,2016,168350,11.46
5,Siliguri,26,RABINDRA RAI,GRC,924,2016,168350,0.55
6,Siliguri,26,HARIDAS THAKUR,BSP,832,2016,168350,0.49
7,Siliguri,26,MAHENDRA KUMAR JAIN,JMM,618,2016,168350,0.37
8,Siliguri,26,MD. ZAFAR EQBAL,IND,499,2016,168350,0.3
9,Siliguri,26,VISHWJEET CHATTERJI,AB,491,2016,168350,0.29
10,Siliguri,26,TANMAY DUTTA,SUC,439,2016,168350,0.26
11,Siliguri,26,DASARATH KARMAKAR,ABHM,334,2016,168350,0.2
4,Siliguri,26,None of the Above,NOTA,2877,2016,168350,1.71
1,Phansidewa,27,SUNIL CHANDRA TIRKEY,INC,73158,2016,181280,40.36
2,Phansidewa,27,CAROLUS LAKRA,AITC,66084,2016,181280,36.45
3,Phansidewa,27,DURGA MURMU,BJP,32894,2016,181280,18.15
5,Phansidewa,27,JEMSHAN TIRKEY,IND,2072,2016,181280,1.14
6,Phansidewa,27,LALU ORAON,CPML,1596,2016,181280,0.88
7,Phansidewa,27,BIKASH BIRJU,BMP,1474,2016,181280,0.81
8,Phansidewa,27,SUSHIL LAKRA,IND,1373,2016,181280,0.76
4,Phansidewa,27,None of the Above,NOTA,2629,2016,181280,1.45
1,Chopra,28,HAMIDUL RAHAMAN,AITC,74390,2016,177890,41.82
2,Chopra,28,AKRAMUL HOQUE,CPM,57530,2016,177890,32.34
3,Chopra,28,SAJEN RAM SINGHA,BJP,15815,2016,177890,8.89
4,Chopra,28,ASHOK ROY,IND,15618,2016,177890,8.78
5,Chopra,28,SARKAR MURMU,JDP,4214,2016,177890,2.37
6,Chopra,28,NASEER AHMED KHAN,GJM,3531,2016,177890,1.98
7,Chopra,28,DR MD TABIBUR RAHMAN,IND,2681,2016,177890,1.51
9,Chopra,28,RUHIDAS URAW,BSP,1456,2016,177890,0.82
8,Chopra,28,None of the Above,NOTA,2655,2016,177890,1.49
1,Islampur,29,KANAIA LAL AGARWAL,INC,65559,2016,149404,43.88
2,Islampur,29,ABDUL KARIM CHOWDHARY,AITC,57841,2016,149404,38.71
3,Islampur,29,SAUMYAROOP MANDAL,BJP,18668,2016,149404,12.49
5,Islampur,29,MD ARSAD,JDU,1521,2016,149404,1.02
6,Islampur,29,SEFALI ROY MONDAL,BSP,1164,2016,149404,0.78
7,Islampur,29,ALTAMAS CHOWDHURY,GJM,1069,2016,149404,0.72
8,Islampur,29,ABDUS SUBHAN,SP,923,2016,149404,0.62
9,Islampur,29,DAYAL SINGHA,SUC,716,2016,149404,0.48
4,Islampur,29,None of the Above,NOTA,1943,2016,149404,1.3
1,Goalpokhar,30,MD GULAM RABBANI,AITC,64869,2016,147723,43.91
2,Goalpokhar,30,AFJAL HOSEN,INC,57121,2016,147723,38.67
3,Goalpokhar,30,DEBASHIS SARKAR,BJP,16966,2016,147723,11.49
4,Goalpokhar,30,JULIA YEASMIN,SP,2893,2016,147723,1.96
5,Goalpokhar,30,DULAL RAJBANSHI,SUC,1827,2016,147723,1.24
6,Goalpokhar,30,MANSINGHA HASDA,BSP,1805,2016,147723,1.22
8,Goalpokhar,30,RAGHU NATH SINGHA,IND,685,2016,147723,0.46
7,Goalpokhar,30,None of the Above,NOTA,1557,2016,147723,1.05
1,Chakulia,31,ALI IMRAN RAMZ,AIFB,64185,2016,150500,42.65
2,Chakulia,31,ASHIM KUMAR MRIDHA,BJP,36656,2016,150500,24.36
3,Chakulia,31,ALEMA NOORIE,AITC,36198,2016,150500,24.05
4,Chakulia,31,GOUTAM CHANDRA PAUL,BSP,8719,2016,150500,5.79
5,Chakulia,31,MIR MASUD ALAM,SP,1839,2016,150500,1.22
7,Chakulia,31,RAFIKUL ALAM,IND,1290,2016,150500,0.86
6,Chakulia,31,None of the Above,NOTA,1613,2016,150500,1.07
1,Karandighi,32,MANODEB SINHA,AITC,54599,2016,185490,29.44
2,Karandighi,32,GOKUL ROY,AIFB,51367,2016,185490,27.69
3,Karandighi,32,SK. SAMSUL,IND,35547,2016,185490,19.16
4,Karandighi,32,ABDUL JALIL,BJP,28978,2016,185490,15.62
5,Karandighi,32,NIROD BANDHU BISWAS,BSP,4762,2016,185490,2.57
7,Karandighi,32,ABDUL MAHID HOSSAIN,SP,2030,2016,185490,1.09
8,Karandighi,32,SUSHANTA KUMAR DAS,IND,1628,2016,185490,0.88
9,Karandighi,32,REHENA KHATUN,IND,1357,2016,185490,0.73
10,Karandighi,32,SHANTI LAL SINGHA,SUC,846,2016,185490,0.46
6,Karandighi,32,None of the Above,NOTA,4376,2016,185490,2.36
1,Hemtabad,33,DEBENDRA NATH ROY,CPM,80419,2016,197736,40.67
2,Hemtabad,33,SABITA KSHETRY,AITC,67283,2016,197736,34.03
3,Hemtabad,33,BHANU RAM BARMAN,BJP,40795,2016,197736,20.63
5,Hemtabad,33,ALAKESH BARMAN,BSP,2065,2016,197736,1.04
6,Hemtabad,33,JYOTIRMAY BARMAN,SUC,2048,2016,197736,1.04
7,Hemtabad,33,BESHILA BARMAN,IND,1459,2016,197736,0.74
8,Hemtabad,33,KANAI LAL BISWAS,IND,1230,2016,197736,0.62
4,Hemtabad,33,None of the Above,NOTA,2437,2016,197736,1.23
1,Kaliaganj,34,PRAMATHA NATH RAY,INC,112868,2016,214642,52.58
2,Kaliaganj,34,BASANTA ROY,AITC,66266,2016,214642,30.87
3,Kaliaganj,34,RUPAK ROY,BJP,27252,2016,214642,12.7
5,Kaliaganj,34,BASUDEB DEBSHARMA,BSP,1850,2016,214642,0.86
6,Kaliaganj,34,JITEN ROY SINHA,SJP,1560,2016,214642,0.73
7,Kaliaganj,34,JAGADISH RAJBHAR,CPML,1313,2016,214642,0.61
4,Kaliaganj,34,None of the Above,NOTA,3533,2016,214642,1.65
1,Raiganj,35,MOHIT SENGUPTA,INC,87983,2016,149168,58.98
2,Raiganj,35,PURNENDU DEY (BABLU),AITC,36736,2016,149168,24.63
3,Raiganj,35,PRADIP SARKAR,BJP,12961,2016,149168,8.69
4,Raiganj,35,ARUN CHANDRA DEY,SP,6154,2016,149168,4.13
6,Raiganj,35,HARI CHARAN DAS,KPP(U),1180,2016,149168,0.79
7,Raiganj,35,SWAPAN KUMAR DAS,BSP,990,2016,149168,0.66
8,Raiganj,35,BENOY KUMAR DAS,IND,692,2016,149168,0.46
9,Raiganj,35,SANATAN DUTTA,SUC,487,2016,149168,0.33
5,Raiganj,35,None of the Above,NOTA,1985,2016,149168,1.33
1,Itahar,36,AMAL ACHARJEE,AITC,88507,2016,169347,52.26
2,Itahar,36,SRIKUMAR MUKHERJEE,CPI,69387,2016,169347,40.97
3,Itahar,36,YUNISH HOQUE,BJP,7126,2016,169347,4.21
5,Itahar,36,HOPNA MURMU,JDP,1576,2016,169347,0.93
6,Itahar,36,JAINAL ABEDIN,BSP,1008,2016,169347,0.6
4,Itahar,36,None of the Above,NOTA,1743,2016,169347,1.03
1,Kushmandi,37,NARMADA CHANDRA ROY,RSP,68965,2016,163497,42.18
2,Kushmandi,37,REKHA ROY,AITC,65436,2016,163497,40.02
3,Kushmandi,37,RANJIT KUMAR ROY,BJP,20183,2016,163497,12.34
5,Kushmandi,37,JAYDEB MONDAL,BSP,2009,2016,163497,1.23
6,Kushmandi,37,ANIL KUMAR SINGHA,IND,1495,2016,163497,0.91
7,Kushmandi,37,JAGANNATH ROY,IND,1468,2016,163497,0.9
4,Kushmandi,37,None of the Above,NOTA,3941,2016,163497,2.41
1,Kumarganj,38,TORAF HOSSAIN MANDAL,AITC,64501,2016,154022,41.88
2,Kumarganj,38,MAFUJA KHATUN,CPM,61005,2016,154022,39.61
3,Kumarganj,38,MANAS SARKAR,BJP,22201,2016,154022,14.41
5,Kumarganj,38,BIPUL TUDU,BSP,1395,2016,154022,0.91
6,Kumarganj,38,GOLOK BARMAN,BMP,1065,2016,154022,0.69
7,Kumarganj,38,NARAYAN CHANDRA ROY,IND,706,2016,154022,0.46
8,Kumarganj,38,RANJIT DEV,SUC,679,2016,154022,0.44
4,Kumarganj,38,None of the Above,NOTA,2470,2016,154022,1.6
1,Balurghat,39,BISWANATH CHOUDHURY,RSP,60590,2016,141503,42.82
2,Balurghat,39,CHAKRAVORTI SHANKAR,AITC,59140,2016,141503,41.79
3,Balurghat,39,GAUTAM CHAKRABORTY,BJP,15258,2016,141503,10.78
5,Balurghat,39,SAMAR KUMAR MAHATO,BSP,1668,2016,141503,1.18
6,Balurghat,39,BIREN MAHANTA,SUC,1490,2016,141503,1.05
4,Balurghat,39,None of the Above,NOTA,3357,2016,141503,2.37
1,Tapan,40,BACHCHU HANSDA,AITC,72511,2016,169488,42.78
2,Tapan,40,UROW RAGHU,RSP,68110,2016,169488,40.19
3,Tapan,40,KRISHNA KUJUR,BJP,20510,2016,169488,12.1
5,Tapan,40,BABLU KISKU,BSP,1913,2016,169488,1.13
6,Tapan,40,EKKA KALICHARAN,SUC,1298,2016,169488,0.77
7,Tapan,40,RAM KISKU,CPML,1045,2016,169488,0.62
4,Tapan,40,None of the Above,NOTA,4101,2016,169488,2.42
1,Gangarampur,41,GOUTAM DAS,INC,80401,2016,173378,46.37
2,Gangarampur,41,SATYENDRA NATH ROY,AITC,69668,2016,173378,40.18
3,Gangarampur,41,SANATAN KARMAKAR,BJP,17604,2016,173378,10.15
5,Gangarampur,41,JATINDRA NATH BARMAN,BSP,1486,2016,173378,0.86
6,Gangarampur,41,SUKLA BHUIMALI,CPIMLR,1068,2016,173378,0.62
7,Gangarampur,41,BIMAL CHANDRA BARMAN,IND,719,2016,173378,0.41
4,Gangarampur,41,None of the Above,NOTA,2432,2016,173378,1.4
1,Harirampur,42,RAFIKUL ISLAM,CPM,71447,2016,166816,42.83
2,Harirampur,42,BIPLAB MITRA,AITC,66943,2016,166816,40.13
3,Harirampur,42,PHANI BHUSAN MAHATA,BJP,19845,2016,166816,11.9
4,Harirampur,42,TARUN SARKAR,KPP(U),2020,2016,166816,1.21
5,Harirampur,42,BIBHUTI TUDU,JDP,1904,2016,166816,1.14
6,Harirampur,42,ANARUL HAQUE ANSARI,JMM,1673,2016,166816,1
8,Harirampur,42,DURGA HEMBRAM,BSP,1336,2016,166816,0.8
7,Harirampur,42,None of the Above,NOTA,1648,2016,166816,0.99
1,Habibpur,43,KHAGEN MURMU,CPM,64095,2016,184369,34.76
2,Habibpur,43,AMAL KISKU,AITC,61583,2016,184369,33.4
3,Habibpur,43,PRODIP BASKEY,BJP,41656,2016,184369,22.59
5,Habibpur,43,MANDAL MARDI,IND,2918,2016,184369,1.58
6,Habibpur,43,SUBIN HANSDA,BMP,2780,2016,184369,1.51
7,Habibpur,43,MANDAL SOREN,IND,2757,2016,184369,1.5
8,Habibpur,43,LAKSHIRAM BASKE,SP,2510,2016,184369,1.36
9,Habibpur,43,PRADEEP MURMU,BSP,1567,2016,184369,0.85
10,Habibpur,43,SHIBANANDA SAREN,SUC,748,2016,184369,0.41
4,Habibpur,43,None of the Above,NOTA,3755,2016,184369,2.04
1,Gazole,44,DIPALI BISWAS,CPM,85949,2016,198327,43.34
2,Gazole,44,SUSHIL CHANDRA ROY,AITC,65347,2016,198327,32.95
3,Gazole,44,SUDHANGSU SARKAR,BJP,28768,2016,198327,14.51
4,Gazole,44,SAGAR CHANDRA SARKAR,SP,4313,2016,198327,2.17
6,Gazole,44,DHANANJOY SARKAR,JDP,2803,2016,198327,1.41
7,Gazole,44,RINTU BISWAS,JMM,1526,2016,198327,0.77
8,Gazole,44,ASHOK KUMAR SARKAR,KPP(U),1513,2016,198327,0.76
9,Gazole,44,BIDYUT BISWAS,BSP,1180,2016,198327,0.59
10,Gazole,44,SUBHASH SARKAR,SUC,1119,2016,198327,0.56
11,Gazole,44,SUBHASH SINGHA,CPML,893,2016,198327,0.45
12,Gazole,44,SHYAMAL SARKAR,IND,795,2016,198327,0.4
13,Gazole,44,JHARNA BARMAN,HKD,631,2016,198327,0.32
5,Gazole,44,None of the Above,NOTA,3490,2016,198327,1.76
1,Chanchal,45,ASIF MEHBUB,INC,92590,2016,172154,53.78
2,Chanchal,45,SOUMITRA RAY,AITC,40222,2016,172154,23.36
3,Chanchal,45,DIPANKAR RAM,BJP,33601,2016,172154,19.52
5,Chanchal,45,DOLI CHAUDHURY ROY,BSP,1896,2016,172154,1.1
6,Chanchal,45,KALICHARAN ROY,SUC,1519,2016,172154,0.88
4,Chanchal,45,None of the Above,NOTA,2326,2016,172154,1.35
1,Harischandrapur,46,ALAM MOSTAQUE,INC,60047,2016,172048,34.9
2,Harischandrapur,46,TAJMUL HOSSAIN,AITC,42190,2016,172048,24.52
3,Harischandrapur,46,ALAM MD. RAFIQUL,AIFB,35075,2016,172048,20.39
4,Harischandrapur,46,SANVARLAL KEDIA,BJP,25889,2016,172048,15.05
5,Harischandrapur,46,EFRAJUL HOQUE,BSP,3460,2016,172048,2.01
6,Harischandrapur,46,DR. MD. AFSAR ALI,SDPI,1869,2016,172048,1.09
8,Harischandrapur,46,JOGEN HASDA,JMM,1042,2016,172048,0.61
9,Harischandrapur,46,MUSARAF HOSSAIN,SUC,730,2016,172048,0.42
7,Harischandrapur,46,None of the Above,NOTA,1746,2016,172048,1.01
1,Malatipur,47,ALBERUNI ZULKARNAIN,INC,50643,2016,156939,32.27
2,Malatipur,47,ABDUR RAHIM BOXI,RSP,48043,2016,156939,30.61
3,Malatipur,47,DR. MD. MOAZZEM HOSSAIN,AITC,39947,2016,156939,25.45
4,Malatipur,47,SAUMITRA SARKAR,BJP,12941,2016,156939,8.25
6,Malatipur,47,CHAITANYA RABIDAS,BSP,2059,2016,156939,1.31
5,Malatipur,47,None of the Above,NOTA,3306,2016,156939,2.11
1,Ratua,48,SAMAR MUKHERJEE,INC,96587,2016,186248,51.86
2,Ratua,48,SHEHNAZ QUADERY,AITC,53312,2016,186248,28.62
3,Ratua,48,SANJAY KUMAR SAHA,BJP,25746,2016,186248,13.82
4,Ratua,48,ARAFAT ALI,WPOI,4290,2016,186248,2.3
6,Ratua,48,EMDADUL HAQUE,IND,1572,2016,186248,0.84
7,Ratua,48,MD KABATULLA,BSP,1531,2016,186248,0.82
8,Ratua,48,SEKH ALAMIN,BMP,1029,2016,186248,0.55
5,Ratua,48,None of the Above,NOTA,2181,2016,186248,1.17
1,Manickchak,49,MD. MOTTAKIN ALAM,INC,78472,2016,172551,45.48
2,Manickchak,49,SABITRI MITRA,AITC,65869,2016,172551,38.17
3,Manickchak,49,SIBENDU SEKHAR ROY,BJP,20549,2016,172551,11.91
4,Manickchak,49,CHANCHALA KARMAKAR,BSP,2244,2016,172551,1.3
5,Manickchak,49,MD. AMAL KHAN,RPA,2170,2016,172551,1.26
7,Manickchak,49,ASHOK RABIDAS,IND,1344,2016,172551,0.78
6,Manickchak,49,None of the Above,NOTA,1903,2016,172551,1.1
1,Maldaha,50,BHUPENDRA NATH HALDER,INC,88243,2016,182484,48.36
2,Maldaha,50,DULAL SARKAR (BABLA),AITC,54934,2016,182484,30.1
3,Maldaha,50,GOPAL CHANDRA SAHA,BJP,29111,2016,182484,15.95
4,Maldaha,50,SWAPAN SARKAR,JDP,2703,2016,182484,1.48
6,Maldaha,50,PAPPU CHANDRA BARMAN,BMP,1967,2016,182484,1.08
7,Maldaha,50,MADHUMOY SARKAR,IND,1944,2016,182484,1.07
8,Maldaha,50,ANIRBAN SARKAR,BSP,1378,2016,182484,0.76
5,Maldaha,50,None of the Above,NOTA,2204,2016,182484,1.21
1,Englishbazar,51,NIHAR RANJAN GHOSH,IND,107183,2016,207238,51.72
2,Englishbazar,51,KRISHNENDU NARAYAN CHOUDHURY,AITC,67456,2016,207238,32.55
3,Englishbazar,51,SUMAN BANERJEE,BJP,23171,2016,207238,11.18
5,Englishbazar,51,NIHAR GHOSH,IND,2293,2016,207238,1.11
6,Englishbazar,51,NITISH KUMAR MANDAL,BSP,1393,2016,207238,0.67
7,Englishbazar,51,SHYAM SUNDAR SHARMA,SP,878,2016,207238,0.42
8,Englishbazar,51,SADHAN CHATTERJEE,HKD,528,2016,207238,0.25
4,Englishbazar,51,None of the Above,NOTA,4336,2016,207238,2.09
1,Mothabari,52,YEASMIN SABINA,INC,69089,2016,133423,51.78
2,Mothabari,52,MD. NAJRUL ISLAM,AITC,30915,2016,133423,23.17
3,Mothabari,52,SHYAM CHAND GHOSH,BJP,27309,2016,133423,20.47
5,Mothabari,52,DINESH KUMAR JAJU,BSP,1123,2016,133423,0.84
6,Mothabari,52,ANHARUL HAQUE,IND,1061,2016,133423,0.8
7,Mothabari,52,PREM KUMAR GHOSH,SHI,905,2016,133423,0.68
8,Mothabari,52,SHYAMA PADA SAHA,IND,584,2016,133423,0.44
9,Mothabari,52,SAIYAD SAMSER,HKD,578,2016,133423,0.43
4,Mothabari,52,None of the Above,NOTA,1859,2016,133423,1.39
1,Sujapur,53,ISHA KHAN CHOUDHURY,INC,97332,2016,166496,58.46
2,Sujapur,53,ABU NASAR KHAN CHOUDHURY,AITC,50252,2016,166496,30.18
3,Sujapur,53,NANDAN KUMAR GHOSH,BJP,10393,2016,166496,6.24
5,Sujapur,53,SEKH WASED ALI,IND,1642,2016,166496,0.99
6,Sujapur,53,SADHAN CHATTERJEE,IND,734,2016,166496,0.44
7,Sujapur,53,MD. RAJIUL ISLAM,IND,633,2016,166496,0.38
8,Sujapur,53,MD. GUL HASAN,JESM,519,2016,166496,0.31
9,Sujapur,53,MD. TOUHID SK,IND,473,2016,166496,0.28
10,Sujapur,53,NASMUL HOQUE,PDS,433,2016,166496,0.26
11,Sujapur,53,PULAK GUPTA,BSP,427,2016,166496,0.26
12,Sujapur,53,MANJUR ALAHI MUNSHI,IND,291,2016,166496,0.17
13,Sujapur,53,MD. SARIFUL ALAM,IND,247,2016,166496,0.15
14,Sujapur,53,MD.MUNNA KHAN,IND,216,2016,166496,0.13
15,Sujapur,53,PANKAJ RISHI,JMM,210,2016,166496,0.13
16,Sujapur,53,ABDUL KARIM,BMP,152,2016,166496,0.09
4,Sujapur,53,None of the Above,NOTA,2542,2016,166496,1.53
1,Baishnabnagar,54,SWADHIN KUMAR SARKAR,BJP,70185,2016,183722,38.2
2,Baishnabnagar,54,AZIZUL HAQUE,INC,65688,2016,183722,35.75
3,Baishnabnagar,54,ASIT BOSE,AITC,40262,2016,183722,21.91
5,Baishnabnagar,54,DHANESHYAM DAS,SHI,1528,2016,183722,0.83
6,Baishnabnagar,54,NIKHIL CHANDRA MONDAL,BSP,1525,2016,183722,0.83
7,Baishnabnagar,54,SURESH CH. SARKAR,IND,1301,2016,183722,0.71
8,Baishnabnagar,54,MD. EBRAHIM SK.,CPML,713,2016,183722,0.39
4,Baishnabnagar,54,None of the Above,NOTA,2520,2016,183722,1.37
1,Farakka,55,MAINUL HAQUE,INC,83314,2016,163198,51.05
2,Farakka,55,MD. MUSTAFA,AITC,55147,2016,163198,33.79
3,Farakka,55,INDRANATH UPADHYAY,BJP,15952,2016,163198,9.77
