#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
1,Nakodar ,31,Gurpratap Singh Wadala,SAD,56241,2017,143322,39.24
2,Nakodar ,31,Sarwan Singh Hayer,AAP,37834,2017,143322,26.4
3,Nakodar ,31,Jagbir Singh Brar,INC,35633,2017,143322,24.86
4,Nakodar ,31,Taranpal Singh,BSP,8284,2017,143322,5.78
5,Nakodar ,31,Gurbinder Singh Atwal,IND,1664,2017,143322,1.16
6,Nakodar ,31,Santokh Singh Bilga,RMI,1517,2017,143322,1.06
8,Nakodar ,31,Inderjit Kaur,BSPA,465,2017,143322,0.32
9,Nakodar ,31,Kusum Sharma,IND,353,2017,143322,0.25
10,Nakodar ,31,Gurmail Singh Kaler,APPP,292,2017,143322,0.2
7,Nakodar ,31,None Of The Above,NOTA,1039,2017,143322,0.72
1,Shahkot ,32,Ajit Singh Kohar,SAD,46913,2017,135356,34.66
2,Shahkot ,32,Hardev Singh Ladi,INC,42008,2017,135356,31.04
3,Shahkot ,32,Amarjit Singh Mehatpur,AAP,41010,2017,135356,30.3
4,Shahkot ,32,Charanjit Kumar Nahar,BSP,952,2017,135356,0.7
5,Shahkot ,32,Bachittar Singh,CPM,903,2017,135356,0.67
7,Shahkot ,32,Gurbax Kaur,IND,684,2017,135356,0.51
8,Shahkot ,32,Tara Singh Gill,BSPA,644,2017,135356,0.48
9,Shahkot ,32,Sulakhan Singh,SADA,547,2017,135356,0.4
10,Shahkot ,32,Harshdeep Singh Sandhu,APPP,325,2017,135356,0.24
11,Shahkot ,32,Gurcharan Singh,IKL,299,2017,135356,0.22
12,Shahkot ,32,Pal Singh,AITC,222,2017,135356,0.16
6,Shahkot ,32,None Of The Above,NOTA,849,2017,135356,0.63
1,Kartarpur ,33,Chaudhary Surinder Singh,INC,46729,2017,126350,36.98
2,Kartarpur ,33,Seth Sat Paul,SAD,40709,2017,126350,32.22
3,Kartarpur ,33,Chander Kumar Grewal,AAP,29981,2017,126350,23.73
4,Kartarpur ,33,Balwinder Kumar,BSP,5208,2017,126350,4.12
5,Kartarpur ,33,Kashmir Singh Ghugshore,IND,1383,2017,126350,1.09
7,Kartarpur ,33,Lubhaya Ram Thapar,IND,290,2017,126350,0.23
8,Kartarpur ,33,Gurmukh Singh  Khosla,DBSP,270,2017,126350,0.21
9,Kartarpur ,33,Ex. Sub. Hari Singh,IND,246,2017,126350,0.19
10,Kartarpur ,33,Paramjot Gill,BSPA,167,2017,126350,0.13
11,Kartarpur ,33,Usha Mahi,IND,164,2017,126350,0.13
12,Kartarpur ,33,Balvir Kaur,RKSP,117,2017,126350,0.09
6,Kartarpur ,33,None Of The Above,NOTA,1086,2017,126350,0.86
1,Jalandhar West,34,Sushil Kumar Rinku,INC,53983,2017,110594,48.81
2,Jalandhar West,34,Mahinder Pal Bhagat,BJP,36649,2017,110594,33.14
3,Jalandhar West,34,Darshan Lal Bhagat,AAP,15364,2017,110594,13.89
4,Jalandhar West,34,Surinder Mahey,IND,1345,2017,110594,1.22
6,Jalandhar West,34,Paramjeet Mall,BSP,1099,2017,110594,0.99
7,Jalandhar West,34,Subhash Goria,SHI,760,2017,110594,0.69
8,Jalandhar West,34,Jugal Kishore,APPP,239,2017,110594,0.22
5,Jalandhar West,34,None Of The Above,NOTA,1155,2017,110594,1.04
1,Jalandhar Central,35,Rajinder Beri,INC,55518,2017,106347,52.2
2,Jalandhar Central,35,Manoranjan Kalia,BJP,31440,2017,106347,29.56
3,Jalandhar Central,35,Dr. Sanjiv Sharma,AAP,15269,2017,106347,14.36
4,Jalandhar Central,35,Madan Bhatti,BSP,1261,2017,106347,1.19
6,Jalandhar Central,35,Tarandip Singh,AITC,529,2017,106347,0.5
7,Jalandhar Central,35,Parminder Singh Cheema,SADA,312,2017,106347,0.29
8,Jalandhar Central,35,Rohit Joshi,SHI,309,2017,106347,0.29
9,Jalandhar Central,35,Ranvir Singh,NCP,271,2017,106347,0.25
10,Jalandhar Central,35,Rajeshwar Kumar,IND,254,2017,106347,0.24
11,Jalandhar Central,35,Vikram Kuljit Singh,KYP,140,2017,106347,0.13
5,Jalandhar Central,35,None Of The Above,NOTA,1044,2017,106347,0.98
1,Jalandhar North,36,Avtar Singh Junior,INC,69715,2017,124491,56
2,Jalandhar North,36,K D Bhandari,BJP,37424,2017,124491,30.06
3,Jalandhar North,36,Gulshan Sharma,AAP,13386,2017,124491,10.75
4,Jalandhar North,36,Hardwari Lal,BSP,1506,2017,124491,1.21
6,Jalandhar North,36,Gaurav Luthra,IND,240,2017,124491,0.19
7,Jalandhar North,36,Surinder Singh Arora,NCP,219,2017,124491,0.18
8,Jalandhar North,36,Naresh Gupta,APPP,208,2017,124491,0.17
9,Jalandhar North,36,Antarjot Singh,KYP,198,2017,124491,0.16
10,Jalandhar North,36,Anil Kumar Singh,IND,157,2017,124491,0.13
11,Jalandhar North,36,Kewal Bhatti,BMP,153,2017,124491,0.12
12,Jalandhar North,36,Kewal Singh Bhasulla,HSS,103,2017,124491,0.08
5,Jalandhar North,36,None Of The Above,NOTA,1182,2017,124491,0.95
1,Jalandhar Cantt.,37,Pargat Singh Powar,INC,59349,2017,126811,46.8
2,Jalandhar Cantt.,37,Sarabjit Singh Makkar,SAD,30225,2017,126811,23.83
3,Jalandhar Cantt.,37,Harkrishan Singh Walia,AAP,25912,2017,126811,20.43
4,Jalandhar Cantt.,37,Amrik Bagri,BSP,7987,2017,126811,6.3
6,Jalandhar Cantt.,37,Dharam Pal,BSPA,503,2017,126811,0.4
7,Jalandhar Cantt.,37,Harvinder Singh,DPI,440,2017,126811,0.35
8,Jalandhar Cantt.,37,Gurmukh Singh,SADA,346,2017,126811,0.27
9,Jalandhar Cantt.,37,Manjit Singh,BRP,325,2017,126811,0.26
10,Jalandhar Cantt.,37,Narinder Singh,APPP,279,2017,126811,0.22
5,Jalandhar Cantt.,37,None Of The Above,NOTA,1445,2017,126811,1.14
1,Adampur ,38,Pawan Kumar Tinu,SAD,45229,2017,116236,38.91
2,Adampur ,38,Mohinder Singh Kaypee,INC,37530,2017,116236,32.29
3,Adampur ,38,Hans Raj Rana,AAP,25239,2017,116236,21.71
4,Adampur ,38,Sewa Singh,BSP,5405,2017,116236,4.65
5,Adampur ,38,Gurdial Bains,CPM,791,2017,116236,0.68
6,Adampur ,38,Nirmal Singh Bolina,SADA,672,2017,116236,0.58
8,Adampur ,38,Surjit Singh,BRP,497,2017,116236,0.43
9,Adampur ,38,Manjit Kaur,JJP,252,2017,116236,0.22
7,Adampur ,38,None Of The Above,NOTA,621,2017,116236,0.53
1,Mukerian ,39,Rajnish Kumar Babbi,INC,56787,2017,135901,41.79
2,Mukerian ,39,Arunesh Kumar,BJP,33661,2017,135901,24.77
3,Mukerian ,39,Jangi Lal Mahajan,IND,20542,2017,135901,15.12
4,Mukerian ,39,Sulakhan Singh,AAP,17005,2017,135901,12.51
5,Mukerian ,39,Karamjit Singh,BSP,2718,2017,135901,2
6,Mukerian ,39,Gurvatan Singh,SADA,1227,2017,135901,0.9
7,Mukerian ,39,Dharminder Singh,RMI,1173,2017,135901,0.86
9,Mukerian ,39,Raj Mal,APPP,601,2017,135901,0.44
10,Mukerian ,39,Sumitri Devi,SHI,524,2017,135901,0.39
11,Mukerian ,39,Bhajan Singh,BDP,405,2017,135901,0.3
12,Mukerian ,39,Kuldeep Kumar,HSS,240,2017,135901,0.18
8,Mukerian ,39,None Of The Above,NOTA,1018,2017,135901,0.75
1,Dasuya,40,Arun Dogra,INC,56527,2017,130819,43.21
2,Dasuya,40,Sukhjit Kaur,BJP,38889,2017,130819,29.73
3,Dasuya,40,Balbir Kaur,AAP,16330,2017,130819,12.48
4,Dasuya,40,Jagmohan Singh,IND,9926,2017,130819,7.59
5,Dasuya,40,Jagpreet Singh Sahi,BSP,3180,2017,130819,2.43
6,Dasuya,40,Paramjit,IND,1310,2017,130819,1
8,Dasuya,40,Baldev Singh,IND,1024,2017,130819,0.78
9,Dasuya,40,Lawrence Chaudhary,APPP,968,2017,130819,0.74
10,Dasuya,40,Sukha Singh,CPI,849,2017,130819,0.65
11,Dasuya,40,Charanjit Singh,DPA,251,2017,130819,0.19
12,Dasuya,40,Sarbjit Singh,HSS,244,2017,130819,0.19
13,Dasuya,40,Manjit Singh,SPP,128,2017,130819,0.1
7,Dasuya,40,None Of The Above,NOTA,1193,2017,130819,0.91
1,Urmar ,41,Sangat Singh Gilzian,INC,51477,2017,126075,40.83
2,Urmar ,41,Arbinder Singh Rasulpur,SAD,36523,2017,126075,28.97
3,Urmar ,41,Jasvir Singh Gill (Raja),AAP,32445,2017,126075,25.73
4,Urmar ,41,Gurbakhash Singh,BSP,1720,2017,126075,1.36
5,Urmar ,41,Kuldip Singh,SADA,1454,2017,126075,1.15
7,Urmar ,41,Vikas Jasra,HSS,543,2017,126075,0.43
8,Urmar ,41,Virender Kumar,APPP,385,2017,126075,0.31
9,Urmar ,41,Gurdial Singh,BDP,348,2017,126075,0.28
10,Urmar ,41,Sugriv Singh,DPA,341,2017,126075,0.27
6,Urmar ,41,None Of The Above,NOTA,839,2017,126075,0.67
1,Sham Chaurasi ,42,Pawan Kumar Adia,INC,46612,2017,123889,37.62
2,Sham Chaurasi ,42,Dr. Ravjot Singh,AAP,42797,2017,123889,34.54
3,Sham Chaurasi ,42,Mohinder Kaur Josh,SAD,24671,2017,123889,19.91
4,Sham Chaurasi ,42,Bhagwan Dass,BSP,8009,2017,123889,6.46
6,Sham Chaurasi ,42,Satish Lamba,APPP,498,2017,123889,0.4
7,Sham Chaurasi ,42,Kewal Lal Heer,BDP,404,2017,123889,0.33
5,Sham Chaurasi ,42,None Of The Above,NOTA,898,2017,123889,0.72
1,Hoshiarpur ,43,Sunder Sham Arora,INC,49951,2017,123179,40.55
2,Hoshiarpur ,43,Tikshan Sud,BJP,38718,2017,123179,31.43
3,Hoshiarpur ,43,Paramjit Singh Sachdeva,AAP,27481,2017,123179,22.31
4,Hoshiarpur ,43,Surinder Kumar,BSP,4442,2017,123179,3.61
6,Hoshiarpur ,43,Mohinder Singh,APPP,293,2017,123179,0.24
7,Hoshiarpur ,43,Maninder Pal,DSP,278,2017,123179,0.23
7,Hoshiarpur ,43,Om Parkash Jakhu,IND,278,2017,123179,0.23
9,Hoshiarpur ,43,Ajit Ram,BDP,235,2017,123179,0.19
10,Hoshiarpur ,43,Santokh Singh,IND,210,2017,123179,0.17
11,Hoshiarpur ,43,Paramjit Singh,HND,163,2017,123179,0.13
12,Hoshiarpur ,43,Jaspreet Kaur,DPA,130,2017,123179,0.11
5,Hoshiarpur ,43,None Of The Above,NOTA,1000,2017,123179,0.81
1,Chabbewal ,44,Dr. Raj Kumar,INC,57857,2017,115818,49.96
2,Chabbewal ,44,Sohan Singh Thandal,SAD,28596,2017,115818,24.69
3,Chabbewal ,44,Raman Kumar,AAP,20505,2017,115818,17.7
4,Chabbewal ,44,Gurlal Saila,BSP,5585,2017,115818,4.82
6,Chabbewal ,44,Balwinder Singh Bittu,IND,571,2017,115818,0.49
7,Chabbewal ,44,Gurnam Singh,BDP,566,2017,115818,0.49
8,Chabbewal ,44,Surinder Singh,IVD,542,2017,115818,0.47
9,Chabbewal ,44,Jagdish Singh,SADA,469,2017,115818,0.4
10,Chabbewal ,44,Gurjit Singh,APPP,285,2017,115818,0.25
5,Chabbewal ,44,None Of The Above,NOTA,842,2017,115818,0.73
1,Garhshankar ,45,Jai Krishan,AAP,41720,2017,125658,33.2
2,Garhshankar ,45,Surinder Singh Heer,SAD,40070,2017,125658,31.89
3,Garhshankar ,45,Lov Kumar Goldy,INC,31909,2017,125658,25.39
4,Garhshankar ,45,Bakhshish Singh,BSP,6031,2017,125658,4.8
5,Garhshankar ,45,Harbhajan Singh,CPM,2217,2017,125658,1.76
7,Garhshankar ,45,Surjit Singh Randhawa,APPP,468,2017,125658,0.37
8,Garhshankar ,45,Jai Gopal Dhiman,IND,412,2017,125658,0.33
9,Garhshankar ,45,Pashora Singh,SADA,408,2017,125658,0.32
10,Garhshankar ,45,Manjit Singh,AITC,379,2017,125658,0.3
11,Garhshankar ,45,Subhash Chander Dhir,IND,366,2017,125658,0.29
12,Garhshankar ,45,Bishan Dass,BDP,282,2017,125658,0.22
13,Garhshankar ,45,Nimisha Mehta,IND,275,2017,125658,0.22
6,Garhshankar ,45,None Of The Above,NOTA,1121,2017,125658,0.89
1,Banga,46,Sukhwinder Kumar,SAD,45256,2017,122533,36.93
2,Banga,46,Harjot,AAP,43363,2017,122533,35.39
3,Banga,46,Satnam Singh Kainth,INC,13408,2017,122533,10.94
4,Banga,46,Rajinder Singh,BSP,11874,2017,122533,9.69
5,Banga,46,Tarlochan Singh,IND,6294,2017,122533,5.14
6,Banga,46,Paul Ram,CPI,986,2017,122533,0.8
8,Banga,46,Sarabjit Singh,APPP,594,2017,122533,0.48
7,Banga,46,None Of The Above,NOTA,758,2017,122533,0.62
1,Nawanshahr ,47,Angad Singh,INC,38197,2017,128619,29.7
2,Nawanshahr ,47,Jarnail Singh Wahid,SAD,34874,2017,128619,27.11
3,Nawanshahr ,47,Charanjit Singh Channi,AAP,32341,2017,128619,25.14
4,Nawanshahr ,47,Dr. Nachhatar Pal,BSP,19578,2017,128619,15.22
5,Nawanshahr ,47,Hitesh Kumar Pathak,CPM,881,2017,128619,0.68
7,Nawanshahr ,47,Surinder Singh,IND,831,2017,128619,0.65
8,Nawanshahr ,47,Yog Raj Sahota,IND,442,2017,128619,0.34
9,Nawanshahr ,47,Ashwani Joshi,APPP,364,2017,128619,0.28
10,Nawanshahr ,47,Raj Kumar Narang,IND,267,2017,128619,0.21
6,Nawanshahr ,47,None Of The Above,NOTA,844,2017,128619,0.66
1,Balachaur,48,Darshan Lal,INC,49558,2017,117422,42.21
2,Balachaur,48,Nand Lal,SAD,29918,2017,117422,25.48
3,Balachaur,48,Raj Kumar,AAP,21656,2017,117422,18.44
4,Balachaur,48,Baljit Singh,BSP,12372,2017,117422,10.54
5,Balachaur,48,Parmjit Singh,CPM,1176,2017,117422,1
7,Balachaur,48,Jarnail Singh,APPP,662,2017,117422,0.56
8,Balachaur,48,Avtar Singh,IND,363,2017,117422,0.31
9,Balachaur,48,Hargopal Singh,IND,339,2017,117422,0.29
10,Balachaur,48,Pala Singh,IND,257,2017,117422,0.22
11,Balachaur,48,Charan Dass,IND,244,2017,117422,0.21
6,Balachaur,48,None Of The Above,NOTA,877,2017,117422,0.75
1,Anandpur Sahib,49,Kanwar Pal Singh,INC,60800,2017,135078,45.01
2,Anandpur Sahib,49,Dr. Parminder Sharma,BJP,36919,2017,135078,27.33
3,Anandpur Sahib,49,Sanjeev Gautam,AAP,30304,2017,135078,22.43
4,Anandpur Sahib,49,Nutan Kumar Urf Nitin Nanda,IND,2092,2017,135078,1.55
5,Anandpur Sahib,49,Gurcharan Singh Khalsa,BSP,1442,2017,135078,1.07
6,Anandpur Sahib,49,Mohinder Singh,CPM,1026,2017,135078,0.76
8,Anandpur Sahib,49,Pritam Singh Bharatgarh,IND,602,2017,135078,0.45
9,Anandpur Sahib,49,Subhash Chander Sharma,PDP,518,2017,135078,0.38
10,Anandpur Sahib,49,Harbhjn Singh,SADA,517,2017,135078,0.38
7,Anandpur Sahib,49,None Of The Above,NOTA,858,2017,135078,0.64
1,Rupnagar ,50,Amarjit Singh Sandoa,AAP,58994,2017,130084,45.35
2,Rupnagar ,50,Brinder Singh Dhillon,INC,35287,2017,130084,27.13
3,Rupnagar ,50,Dr. Daljit Singh Cheema,SAD,31903,2017,130084,24.52
4,Rupnagar ,50,Makhan Singh,BSP,1081,2017,130084,0.83
5,Rupnagar ,50,B.S. Saini,CPI,997,2017,130084,0.77
7,Rupnagar ,50,Jorawar Singh,DSP,652,2017,130084,0.5
8,Rupnagar ,50,Sachin Kumar,IND,253,2017,130084,0.19
6,Rupnagar ,50,None Of The Above,NOTA,917,2017,130084,0.7
1,Chamkaur Sahib,51,Charanjit Singh Channi,INC,61060,2017,145392,42
2,Chamkaur Sahib,51,Charanjit Singh,AAP,48752,2017,145392,33.53
3,Chamkaur Sahib,51,Justice Nirmal Singh,SAD,31452,2017,145392,21.63
4,Chamkaur Sahib,51,Rajinder Singh,BSP,1610,2017,145392,1.11
6,Chamkaur Sahib,51,Harjinder Singh,PDP,587,2017,145392,0.4
7,Chamkaur Sahib,51,Jagdish Singh,IND,428,2017,145392,0.29
8,Chamkaur Sahib,51,Parminder Kaur,APPP,332,2017,145392,0.23
9,Chamkaur Sahib,51,Shinderpal Singh,JJP,260,2017,145392,0.18
5,Chamkaur Sahib,51,None Of The Above,NOTA,911,2017,145392,0.63
1,Kharar,52,Kanwar Sandhu,AAP,54171,2017,159478,33.97
2,Kharar,52,Jagmohan Singh Kang,INC,52159,2017,159478,32.71
3,Kharar,52,Ranjit Singh Gill,SAD,46807,2017,159478,29.35
4,Kharar,52,Harbhajan Singh,BSP,2619,2017,159478,1.64
6,Kharar,52,Jagwinder Singh,SADA,818,2017,159478,0.51
7,Kharar,52,Sudesh Kumar,APPP,631,2017,159478,0.4
8,Kharar,52,Paramjit Singh Padda,IND,350,2017,159478,0.22
9,Kharar,52,Sanjeev Kumar,IND,349,2017,159478,0.22
10,Kharar,52,Gurjeet Singh,PDP,274,2017,159478,0.17
11,Kharar,52,Surjit Singh,JJP,241,2017,159478,0.15
5,Kharar,52,None Of The Above,NOTA,1059,2017,159478,0.66
1,S.A.S.Nagar ,53,Balbir Singh Sidhu,INC,66844,2017,140803,47.47
2,S.A.S.Nagar ,53,Narinder Singh,AAP,38971,2017,140803,27.68
3,S.A.S.Nagar ,53,Tejinder Pal Singh,SAD,30031,2017,140803,21.33
5,S.A.S.Nagar ,53,Sarbjit Singh,BSP,1027,2017,140803,0.73
6,S.A.S.Nagar ,53,Amit Sharma,HSS,370,2017,140803,0.26
7,S.A.S.Nagar ,53,Parneet Singh Pandher,IND,340,2017,140803,0.24
8,S.A.S.Nagar ,53,Balwinder Singh,DSP,328,2017,140803,0.23
9,S.A.S.Nagar ,53,Jaswinder Singh,AITC,316,2017,140803,0.22
10,S.A.S.Nagar ,53,Kamaljot Kaur,IND,314,2017,140803,0.22
11,S.A.S.Nagar ,53,Gurkirpal Singh Mann,PDP,284,2017,140803,0.2
12,S.A.S.Nagar ,53,Mahinder Pal Singh,APPP,255,2017,140803,0.18
13,S.A.S.Nagar ,53,Kuljit Singh,IND,230,2017,140803,0.16
14,S.A.S.Nagar ,53,Paramjit Singh Padda,IND,168,2017,140803,0.12
15,S.A.S.Nagar ,53,Kishor Kumar Pal,BMP,100,2017,140803,0.07
16,S.A.S.Nagar ,53,Krishan Gopal Sharma,BIRP,86,2017,140803,0.06
4,S.A.S.Nagar ,53,None Of The Above,NOTA,1139,2017,140803,0.81
1,Bassi Pathana ,54,Gurpreet Singh,INC,47319,2017,113881,41.55
2,Bassi Pathana ,54,Santokh Singh,AAP,37273,2017,113881,32.73
3,Bassi Pathana ,54,Darbara Singh Guru,SAD,24852,2017,113881,21.82
4,Bassi Pathana ,54,Dharam Singh,SADA,1618,2017,113881,1.42
5,Bassi Pathana ,54,Mohinder Singh,BSP,819,2017,113881,0.72
7,Bassi Pathana ,54,Gurdeep Singh,IND,456,2017,113881,0.4
8,Bassi Pathana ,54,Harnek Singh Diwana,IND,310,2017,113881,0.27
9,Bassi Pathana ,54,Samunder Singh,SAKP,265,2017,113881,0.23
10,Bassi Pathana ,54,Manjinder Singh,APPP,241,2017,113881,0.21
6,Bassi Pathana ,54,None Of The Above,NOTA,728,2017,113881,0.64
1,Fatehgarh Sahib,55,Kuljit Singh Nagra,INC,58205,2017,124777,46.65
2,Fatehgarh Sahib,55,Didar Singh Bhatti,SAD,34338,2017,124777,27.52
3,Fatehgarh Sahib,55,Lakhvir Singh Rai,AAP,29393,2017,124777,23.56
4,Fatehgarh Sahib,55,Kuldip Singh,SADA,1589,2017,124777,1.27
6,Fatehgarh Sahib,55,Tarlochan Singh,APPP,449,2017,124777,0.36
5,Fatehgarh Sahib,55,None Of The Above,NOTA,803,2017,124777,0.64
1,Amloh ,56,Randeep Singh,INC,39669,2017,113454,34.96
2,Amloh ,56,Gurpreet Singh Raju Khanna,SAD,35723,2017,113454,31.49
3,Amloh ,56,Gurpreet Singh Bhatti,AAP,30573,2017,113454,26.95
4,Amloh ,56,Jagmeet Singh Sahota,IND,3187,2017,113454,2.81
5,Amloh ,56,Lakhvir Singh,SADA,1144,2017,113454,1.01
6,Amloh ,56,Ram Singh,BSP,942,2017,113454,0.83
8,Amloh ,56,Navab Ali,IND,432,2017,113454,0.38
9,Amloh ,56,Rajinder Singh,IND,359,2017,113454,0.32
10,Amloh ,56,Sanjiv Kumar Pilot,HSS,222,2017,113454,0.2
11,Amloh ,56,Gurpreet Singh Bhatti Amampura,IND,213,2017,113454,0.19
12,Amloh ,56,Gurjinder Singh,JJP,149,2017,113454,0.13
7,Amloh ,56,None Of The Above,NOTA,841,2017,113454,0.74
1,Khanna,57,Gurkirat Singh Kotli,INC,55690,2017,126582,44
2,Khanna,57,Anil Dutt Phally,AAP,35099,2017,126582,27.73
3,Khanna,57,Ranjit Singh Talwandi,SAD,31845,2017,126582,25.16
4,Khanna,57,Shashi Vardhan,BSP,1202,2017,126582,0.95
6,Khanna,57,Vijay Diamond,APPP,451,2017,126582,0.36
7,Khanna,57,Rajiv Vijan,SADA,446,2017,126582,0.35
8,Khanna,57,Chander Dev Singh,IND,393,2017,126582,0.31
9,Khanna,57,Dharamjit Singh,SPP,270,2017,126582,0.21
10,Khanna,57,Bhupinder Singh,IND,174,2017,126582,0.14
11,Khanna,57,Baljit Singh Sandhu,RSP,162,2017,126582,0.13
5,Khanna,57,None Of The Above,NOTA,850,2017,126582,0.67
1,Samrala,58,Amrik Singh Dhillon,INC,51930,2017,134986,38.47
2,Samrala,58,Sarbans Singh Manki,AAP,40925,2017,134986,30.32
3,Samrala,58,Santa Singh Umaidpur,SAD,38114,2017,134986,28.24
5,Samrala,58,Shingara Singh,SADA,837,2017,134986,0.62
6,Samrala,58,Dalvir Singh,BSP,687,2017,134986,0.51
7,Samrala,58,Bhupinder Singh,APPP,473,2017,134986,0.35
8,Samrala,58,Manohar Lal,DPI,407,2017,134986,0.3
